temperature,humidity,vibrations,speed,temperature_status,humidity_status,vibrations_status,speed_status
31.6,71.59,0.92,18.58,LOW,MEDIUM,NORMAL,NORMAL
29.77,66.5,1.43,61.98,NORMAL,NORMAL,MEDIUM,LOW
37.08,68.97,1.05,19.25,MEDIUM,LOW,NORMAL,NORMAL
35.32,62.36,0.95,19.64,MEDIUM,NORMAL,NORMAL,NORMAL
33.14,72.67,1.03,16.81,LOW,MEDIUM,NORMAL,NORMAL
37.52,60.5,1.28,6.56,MEDIUM,NORMAL,LOW,NORMAL
31.07,74.81,1.62,25.93,LOW,HIGH,HIGH,NORMAL
32.37,60.31,1.01,5.69,LOW,NORMAL,NORMAL,NORMAL
24.08,70.51,1.05,21.82,NORMAL,MEDIUM,NORMAL,NORMAL
35.48,74.3,1.06,66.52,MEDIUM,HIGH,NORMAL,LOW
36.46,62.05,1.65,21.28,MEDIUM,NORMAL,HIGH,NORMAL
27.22,67.64,1.32,16.34,NORMAL,LOW,MEDIUM,NORMAL
26.57,68.47,1.67,70.29,NORMAL,LOW,HIGH,MEDIUM
33.39,66.03,0.93,50.47,LOW,NORMAL,NORMAL,LOW
38.33,74.91,1.23,47.89,HIGH,HIGH,LOW,NORMAL
33.87,70.69,1.36,72.95,LOW,MEDIUM,MEDIUM,MEDIUM
35.59,72.21,1.52,57.89,MEDIUM,MEDIUM,HIGH,LOW
25.47,67.32,1.13,63.64,NORMAL,LOW,LOW,LOW
34.16,65.07,0.95,7.19,MEDIUM,NORMAL,NORMAL,NORMAL
30.59,60.75,1.67,34.03,LOW,NORMAL,HIGH,NORMAL
38.29,67.29,1.58,24.41,HIGH,LOW,HIGH,NORMAL
34.34,60.6,1.52,95.66,MEDIUM,NORMAL,HIGH,HIGH
31.33,67.2,1.69,7.38,LOW,LOW,HIGH,NORMAL
33.53,66.39,1.43,16.89,LOW,NORMAL,MEDIUM,NORMAL
28.95,72.93,1.61,48.56,NORMAL,MEDIUM,HIGH,NORMAL
36.23,66.32,1.52,83.12,MEDIUM,NORMAL,HIGH,MEDIUM
28.14,63.27,1.03,28.47,NORMAL,NORMAL,NORMAL,NORMAL
30.76,70.43,1.5,77.27,LOW,MEDIUM,MEDIUM,MEDIUM
37.05,70.9,1.08,14.15,MEDIUM,MEDIUM,NORMAL,NORMAL
33.01,74.21,1.37,47.1,LOW,HIGH,MEDIUM,NORMAL
30.09,61.49,1.4,97.72,LOW,NORMAL,MEDIUM,HIGH
29.58,62.75,0.96,79.28,NORMAL,NORMAL,NORMAL,MEDIUM
27.34,60.35,1.02,46.42,NORMAL,NORMAL,NORMAL,NORMAL
38.47,73.79,1.01,10.33,HIGH,HIGH,NORMAL,NORMAL
39.34,66.46,1.03,89.85,HIGH,NORMAL,NORMAL,HIGH
31.18,71.55,1.14,16.57,LOW,MEDIUM,LOW,NORMAL
33.44,71.8,1.34,37.78,LOW,MEDIUM,MEDIUM,NORMAL
28.64,66.63,0.96,6.69,NORMAL,NORMAL,NORMAL,NORMAL
28.87,70.06,1.14,93.01,NORMAL,MEDIUM,LOW,HIGH
25.77,68.82,1.29,8.23,NORMAL,LOW,LOW,NORMAL
38.09,69.53,1.17,68.58,HIGH,LOW,LOW,LOW
25.51,63.66,1.53,48.12,NORMAL,NORMAL,HIGH,NORMAL
28.43,73.57,0.91,65.19,NORMAL,HIGH,NORMAL,LOW
32.11,67.97,1.21,83.9,LOW,LOW,LOW,MEDIUM
24.24,67.47,1.3,61.57,NORMAL,LOW,LOW,LOW
28.29,70.54,1.03,83.99,NORMAL,MEDIUM,NORMAL,MEDIUM
24.53,63.29,1.47,73.13,NORMAL,NORMAL,MEDIUM,MEDIUM
28.92,65.05,1.63,39.85,NORMAL,NORMAL,HIGH,NORMAL
31.02,61.95,1.14,66.1,LOW,NORMAL,LOW,LOW
36.2,62.69,0.92,24.92,MEDIUM,NORMAL,NORMAL,NORMAL
33.87,66.64,1.44,59.93,LOW,NORMAL,MEDIUM,LOW
28.31,62.99,1.46,93.94,NORMAL,NORMAL,MEDIUM,HIGH
32.86,62.1,1.31,36.18,LOW,NORMAL,MEDIUM,NORMAL
26.92,64.45,1.17,52.75,NORMAL,NORMAL,LOW,LOW
25.69,72.08,1.13,82.16,NORMAL,MEDIUM,LOW,MEDIUM
25.45,73.87,1.68,26.94,NORMAL,HIGH,HIGH,NORMAL
30.68,71.79,1.03,61.65,LOW,MEDIUM,NORMAL,LOW
30.68,70.79,1.34,5.86,LOW,MEDIUM,MEDIUM,NORMAL
28.79,73.85,1.17,91.46,NORMAL,HIGH,LOW,HIGH
33.51,60.95,1.47,29.5,LOW,NORMAL,MEDIUM,NORMAL
35.21,68.69,1.56,95.53,MEDIUM,LOW,HIGH,HIGH
27.34,69.86,1.09,61,NORMAL,LOW,NORMAL,LOW
26.21,66.8,1.51,97.29,NORMAL,NORMAL,HIGH,HIGH
35.53,61.08,1.05,50.6,MEDIUM,NORMAL,NORMAL,LOW
39.51,65.74,1.06,84.7,HIGH,NORMAL,NORMAL,MEDIUM
36.85,67.13,1.05,32.26,MEDIUM,LOW,NORMAL,NORMAL
25.92,62.04,1.09,87.11,NORMAL,NORMAL,NORMAL,HIGH
24.95,64.42,1.18,38.5,NORMAL,NORMAL,LOW,NORMAL
25,62.75,1.44,68.65,NORMAL,NORMAL,MEDIUM,LOW
35.84,71.67,1.5,23.88,MEDIUM,MEDIUM,MEDIUM,NORMAL
37.29,66.83,1.03,80.57,MEDIUM,NORMAL,NORMAL,MEDIUM
26.57,68.52,1.28,36.71,NORMAL,LOW,LOW,NORMAL
38.14,68.83,1.28,16.53,HIGH,LOW,LOW,NORMAL
34.95,67.55,1.3,90.12,MEDIUM,LOW,LOW,HIGH
25.08,67.85,1.15,69.73,NORMAL,LOW,LOW,LOW
28.36,68,1.67,85.18,NORMAL,LOW,HIGH,HIGH
29.01,63.98,1.08,80.57,NORMAL,NORMAL,NORMAL,MEDIUM
32.71,62.61,1.36,92.31,LOW,NORMAL,MEDIUM,HIGH
32.15,71.63,1.12,26.79,LOW,MEDIUM,LOW,NORMAL
25.88,74.21,1.29,78.25,NORMAL,HIGH,LOW,MEDIUM
30.46,62.86,1.36,20.92,LOW,NORMAL,MEDIUM,NORMAL
37.46,61.54,1.07,57.99,MEDIUM,NORMAL,NORMAL,LOW
38.89,73.85,1.1,35.12,HIGH,HIGH,NORMAL,NORMAL
25.78,68.76,1.43,43.88,NORMAL,LOW,MEDIUM,NORMAL
24.4,61.82,1.69,86.37,NORMAL,NORMAL,HIGH,HIGH
39.8,73.07,1.67,75.9,HIGH,HIGH,HIGH,MEDIUM
34.27,65.43,0.96,17.32,MEDIUM,NORMAL,NORMAL,NORMAL
24.3,69.41,1.51,31.72,NORMAL,LOW,HIGH,NORMAL
34.26,68.04,1.02,65.46,MEDIUM,LOW,NORMAL,LOW
37.2,65.09,1.69,88.94,MEDIUM,NORMAL,HIGH,HIGH
29.18,60.57,1.4,92.51,NORMAL,NORMAL,MEDIUM,HIGH
36.03,65.64,1.68,61.27,MEDIUM,NORMAL,HIGH,LOW
34.15,66.54,1.56,82.18,MEDIUM,NORMAL,HIGH,MEDIUM
29.07,73.06,1.06,47.95,NORMAL,HIGH,NORMAL,NORMAL
33.08,69.84,1.66,73.86,LOW,LOW,HIGH,MEDIUM
29.56,73.88,1.33,82.79,NORMAL,HIGH,MEDIUM,MEDIUM
36.52,64.91,1.38,57.9,MEDIUM,NORMAL,MEDIUM,LOW
36.44,66.32,0.99,89.76,MEDIUM,NORMAL,NORMAL,HIGH
24.36,70.67,1.28,5.61,NORMAL,MEDIUM,LOW,NORMAL
25.68,65.66,1.48,96.48,NORMAL,NORMAL,MEDIUM,HIGH
26.88,70.35,0.9,13.47,NORMAL,MEDIUM,NORMAL,NORMAL
26.7,67.77,1.54,20.92,NORMAL,LOW,HIGH,NORMAL
26.99,68.3,1.55,53.75,NORMAL,LOW,HIGH,LOW
39.53,65.78,0.97,20.07,HIGH,NORMAL,NORMAL,NORMAL
27.48,69.15,0.94,6.16,NORMAL,LOW,NORMAL,NORMAL
34.74,73.65,1.67,77.61,MEDIUM,HIGH,HIGH,MEDIUM
39.47,68.62,1.32,99.63,HIGH,LOW,MEDIUM,HIGH
34.55,65.92,1.08,71.54,MEDIUM,NORMAL,NORMAL,MEDIUM
36.94,70.22,1.39,87.25,MEDIUM,MEDIUM,MEDIUM,HIGH
25.68,72.3,1.7,44.07,NORMAL,MEDIUM,HIGH,NORMAL
26.04,62.38,1.63,24.95,NORMAL,NORMAL,HIGH,NORMAL
30.44,64.22,1.38,68.61,LOW,NORMAL,MEDIUM,LOW
39.18,71.82,1.18,85.57,HIGH,MEDIUM,LOW,HIGH
31.26,68.06,1.26,35.44,LOW,LOW,LOW,NORMAL
25.65,64.14,1.14,16.16,NORMAL,NORMAL,LOW,NORMAL
25.85,62.78,1.21,16.51,NORMAL,NORMAL,LOW,NORMAL
31.6,72.03,1.06,5.51,LOW,MEDIUM,NORMAL,NORMAL
34.04,60.03,1.61,93.87,MEDIUM,NORMAL,HIGH,HIGH
27.07,60.25,1.24,34.53,NORMAL,NORMAL,LOW,NORMAL
29.31,71.18,1.5,46.67,NORMAL,MEDIUM,MEDIUM,NORMAL
36.84,66.18,1.27,66.27,MEDIUM,NORMAL,LOW,LOW
37.45,64.21,1.05,81.83,MEDIUM,NORMAL,NORMAL,MEDIUM
37.75,62.22,0.94,17.22,MEDIUM,NORMAL,NORMAL,NORMAL
26.3,72.68,1.13,15.52,NORMAL,MEDIUM,LOW,NORMAL
29.93,73.8,1.34,93.63,NORMAL,HIGH,MEDIUM,HIGH
36.39,66.95,0.96,94.7,MEDIUM,NORMAL,NORMAL,HIGH
35.33,66.47,0.99,83.92,MEDIUM,NORMAL,NORMAL,MEDIUM
34.45,61.3,1.05,95.77,MEDIUM,NORMAL,NORMAL,HIGH
39.57,73.75,1.45,30.54,HIGH,HIGH,MEDIUM,NORMAL
32.13,70.61,0.91,7.12,LOW,MEDIUM,NORMAL,NORMAL
36.54,65.71,1.07,66.1,MEDIUM,NORMAL,NORMAL,LOW
27.38,63.91,1.17,63.35,NORMAL,NORMAL,LOW,LOW
30.74,72.96,1.39,77.43,LOW,MEDIUM,MEDIUM,MEDIUM
25.63,72.55,1.61,70.94,NORMAL,MEDIUM,HIGH,MEDIUM
28.98,73.82,1.54,30.61,NORMAL,HIGH,HIGH,NORMAL
39.27,74.52,1.26,67.17,HIGH,HIGH,LOW,LOW
34,74.58,1.5,89.66,LOW,HIGH,MEDIUM,HIGH
30.38,67.74,1.7,11.46,LOW,LOW,HIGH,NORMAL
35.5,71.17,1.04,10.12,MEDIUM,MEDIUM,NORMAL,NORMAL
25.84,71.29,1.5,63.77,NORMAL,MEDIUM,MEDIUM,LOW
29.85,63.57,1.36,95.29,NORMAL,NORMAL,MEDIUM,HIGH
28.37,71.19,1.47,90.9,NORMAL,MEDIUM,MEDIUM,HIGH
31.2,73.49,1.34,50.6,LOW,HIGH,MEDIUM,LOW
36.75,63.15,1.46,94.96,MEDIUM,NORMAL,MEDIUM,HIGH
35.71,65.37,1.13,46.2,MEDIUM,NORMAL,LOW,NORMAL
31.24,63.16,1.29,54.73,LOW,NORMAL,LOW,LOW
28.14,73.98,1.01,47.45,NORMAL,HIGH,NORMAL,NORMAL
32.35,74.85,1.47,64.26,LOW,HIGH,MEDIUM,LOW
34.76,74.59,1.47,48.48,MEDIUM,HIGH,MEDIUM,NORMAL
35.58,74.76,1.65,61.56,MEDIUM,HIGH,HIGH,LOW
36.99,66.08,1.22,67.62,MEDIUM,NORMAL,LOW,LOW
31.76,70.04,1.32,45.76,LOW,MEDIUM,MEDIUM,NORMAL
37.98,68.99,1.51,11.5,MEDIUM,LOW,HIGH,NORMAL
32.82,72.69,1.4,24.71,LOW,MEDIUM,MEDIUM,NORMAL
26.13,63.05,1.01,58.78,NORMAL,NORMAL,NORMAL,LOW
38.69,66.43,1.04,67.01,HIGH,NORMAL,NORMAL,LOW
36.31,64.77,1.31,49.58,MEDIUM,NORMAL,MEDIUM,NORMAL
32.32,60.11,1.26,87.49,LOW,NORMAL,LOW,HIGH
28.1,67.88,1.65,35.97,NORMAL,LOW,HIGH,NORMAL
37.27,66.51,1.13,11.58,MEDIUM,NORMAL,LOW,NORMAL
34.35,60.21,1.53,16.28,MEDIUM,NORMAL,HIGH,NORMAL
37.21,64.92,1.55,71.17,MEDIUM,NORMAL,HIGH,MEDIUM
33.57,61.3,0.93,76.91,LOW,NORMAL,NORMAL,MEDIUM
29.68,63.35,1.31,55.1,NORMAL,NORMAL,MEDIUM,LOW
35.37,63.19,0.96,12.13,MEDIUM,NORMAL,NORMAL,NORMAL
39.54,71.35,1.43,42.58,HIGH,MEDIUM,MEDIUM,NORMAL
35.62,71.99,1.59,55.9,MEDIUM,MEDIUM,HIGH,LOW
24.35,64.92,1.7,19.78,NORMAL,NORMAL,HIGH,NORMAL
34.88,60.97,1.08,79.21,MEDIUM,NORMAL,NORMAL,MEDIUM
37.28,74.06,1.4,69.7,MEDIUM,HIGH,MEDIUM,LOW
28.59,71.12,1.54,76.96,NORMAL,MEDIUM,HIGH,MEDIUM
24.6,60.11,1.48,44.96,NORMAL,NORMAL,MEDIUM,NORMAL
25.5,72.09,0.92,87.02,NORMAL,MEDIUM,NORMAL,HIGH
33.29,71.52,1.65,64.07,LOW,MEDIUM,HIGH,LOW
34.28,67.9,1.34,65.6,MEDIUM,LOW,MEDIUM,LOW
24.34,61.33,1.5,8.54,NORMAL,NORMAL,MEDIUM,NORMAL
34.1,68.88,1.37,75.76,MEDIUM,LOW,MEDIUM,MEDIUM
33.06,60.98,0.93,58.37,LOW,NORMAL,NORMAL,LOW
34.19,65.09,1.42,21.75,MEDIUM,NORMAL,MEDIUM,NORMAL
28.43,69.7,1.44,27.48,NORMAL,LOW,MEDIUM,NORMAL
26.33,66.99,1.55,91.67,NORMAL,NORMAL,HIGH,HIGH
29.03,73.3,1.28,64.82,NORMAL,HIGH,LOW,LOW
38.65,72.26,1.16,14.94,HIGH,MEDIUM,LOW,NORMAL
25.25,67.05,1.03,72.95,NORMAL,LOW,NORMAL,MEDIUM
35.06,65.25,1.48,76.55,MEDIUM,NORMAL,MEDIUM,MEDIUM
39.09,67.88,1.3,60.05,HIGH,LOW,LOW,LOW
27.42,60.89,1.38,10.23,NORMAL,NORMAL,MEDIUM,NORMAL
36.78,61.9,0.92,71.24,MEDIUM,NORMAL,NORMAL,MEDIUM
38.73,62.19,1.26,28.04,HIGH,NORMAL,LOW,NORMAL
36.38,74.48,1.25,32.66,MEDIUM,HIGH,LOW,NORMAL
33.98,63.85,1.25,94.41,LOW,NORMAL,LOW,HIGH
31.94,66.4,1.09,16.53,LOW,NORMAL,NORMAL,NORMAL
24.11,61.9,1.56,89.36,NORMAL,NORMAL,HIGH,HIGH
30.49,65.15,1.15,39.96,LOW,NORMAL,LOW,NORMAL
39.03,69.61,1.52,87.99,HIGH,LOW,HIGH,HIGH
38.13,68.02,1.6,66.1,HIGH,LOW,HIGH,LOW
38.11,69.43,1.55,15.57,HIGH,LOW,HIGH,NORMAL
31.4,60.53,1.57,37.23,LOW,NORMAL,HIGH,NORMAL
34.1,73.94,1.25,90.23,MEDIUM,HIGH,LOW,HIGH
39.8,73.87,1.1,88.16,HIGH,HIGH,NORMAL,HIGH
38.94,68.16,1.08,36.37,HIGH,LOW,NORMAL,NORMAL
31.38,73.53,1.37,45.48,LOW,HIGH,MEDIUM,NORMAL
31.14,61.12,1.47,37.52,LOW,NORMAL,MEDIUM,NORMAL
35.49,61.22,1.11,12.96,MEDIUM,NORMAL,LOW,NORMAL
29.7,63.48,1.54,5.58,NORMAL,NORMAL,HIGH,NORMAL
34.34,61.25,1.53,91.41,MEDIUM,NORMAL,HIGH,HIGH
35.44,64.37,1.35,51.46,MEDIUM,NORMAL,MEDIUM,LOW
34,71.64,1.24,88.03,LOW,MEDIUM,LOW,HIGH
36.29,62.9,1.3,99.16,MEDIUM,NORMAL,LOW,HIGH
26.19,62.64,1.05,50.96,NORMAL,NORMAL,NORMAL,LOW
34.46,62.95,1.16,30.51,MEDIUM,NORMAL,LOW,NORMAL
33.64,60.79,1.16,42.98,LOW,NORMAL,LOW,NORMAL
24.48,63.84,1.53,43.04,NORMAL,NORMAL,HIGH,NORMAL
40,62.84,1.25,83.53,HIGH,NORMAL,LOW,MEDIUM
28.51,72.65,1.16,33.47,NORMAL,MEDIUM,LOW,NORMAL
35.69,73.92,1.66,67.84,MEDIUM,HIGH,HIGH,LOW
26.67,63.63,0.91,81.6,NORMAL,NORMAL,NORMAL,MEDIUM
25.23,70.5,1.36,45.74,NORMAL,MEDIUM,MEDIUM,NORMAL
36.39,71.66,0.94,47.76,MEDIUM,MEDIUM,NORMAL,NORMAL
29.48,61.87,1.05,70.67,NORMAL,NORMAL,NORMAL,MEDIUM
36.19,73.11,1.45,83.37,MEDIUM,HIGH,MEDIUM,MEDIUM
28.31,65.82,1.54,29.5,NORMAL,NORMAL,HIGH,NORMAL
30.53,72.01,1.28,82.3,LOW,MEDIUM,LOW,MEDIUM
34.3,74.89,1.38,23.93,MEDIUM,HIGH,MEDIUM,NORMAL
24.12,65.91,1.66,32.74,NORMAL,NORMAL,HIGH,NORMAL
25.96,60.7,1.26,43.42,NORMAL,NORMAL,LOW,NORMAL
37.46,62.33,1.38,14.97,MEDIUM,NORMAL,MEDIUM,NORMAL
35.6,62.4,1.64,68.37,MEDIUM,NORMAL,HIGH,LOW
30.98,69.44,1.18,96.7,LOW,LOW,LOW,HIGH
35.32,61.64,1.53,95.11,MEDIUM,NORMAL,HIGH,HIGH
33.14,72.82,1.24,6.19,LOW,MEDIUM,LOW,NORMAL
37.16,69.38,0.99,27.54,MEDIUM,LOW,NORMAL,NORMAL
33.85,63.39,1.44,86.8,LOW,NORMAL,MEDIUM,HIGH
34.72,61.35,1.66,11.15,MEDIUM,NORMAL,HIGH,NORMAL
33.48,74.51,1.62,58.98,LOW,HIGH,HIGH,LOW
37.56,72.07,1.33,72.5,MEDIUM,MEDIUM,MEDIUM,MEDIUM
38.1,62.18,1.38,23.58,HIGH,NORMAL,MEDIUM,NORMAL
25.54,70.05,1.3,24.22,NORMAL,MEDIUM,LOW,NORMAL
35.91,65.85,0.9,45.98,MEDIUM,NORMAL,NORMAL,NORMAL
38.83,73.35,1.44,87.09,HIGH,HIGH,MEDIUM,HIGH
24.54,63.18,1.49,11.67,NORMAL,NORMAL,MEDIUM,NORMAL
30.32,70.75,0.94,5.8,LOW,MEDIUM,NORMAL,NORMAL
32.53,66.82,1.14,80.78,LOW,NORMAL,LOW,MEDIUM
27.92,65.49,1.51,74.02,NORMAL,NORMAL,HIGH,MEDIUM
27.55,60.03,1.07,77.93,NORMAL,NORMAL,NORMAL,MEDIUM
25.65,61.63,0.94,44.64,NORMAL,NORMAL,NORMAL,NORMAL
36.87,66.5,1.1,69.35,MEDIUM,NORMAL,NORMAL,LOW
35.51,67.19,1.36,36.38,MEDIUM,LOW,MEDIUM,NORMAL
29.17,69.3,1.03,99.83,NORMAL,LOW,NORMAL,HIGH
33.93,67.69,1.18,30.51,LOW,LOW,LOW,NORMAL
30.57,68.55,1.21,47.94,LOW,LOW,LOW,NORMAL
27.66,74.77,1.01,84.45,NORMAL,HIGH,NORMAL,MEDIUM
29.43,69.19,1.09,75.32,NORMAL,LOW,NORMAL,MEDIUM
29.94,74.93,1.45,77.39,NORMAL,HIGH,MEDIUM,MEDIUM
26.82,69.25,1.7,6.17,NORMAL,LOW,HIGH,NORMAL
37.51,66.06,1.11,18.91,MEDIUM,NORMAL,LOW,NORMAL
29.4,66.36,1.04,46.45,NORMAL,NORMAL,NORMAL,NORMAL
35.82,68.75,1.58,91.03,MEDIUM,LOW,HIGH,HIGH
30.44,73.25,1.41,21.14,LOW,HIGH,MEDIUM,NORMAL
29.02,65.05,1.34,13.84,NORMAL,NORMAL,MEDIUM,NORMAL
32.7,64.28,1.58,23.85,LOW,NORMAL,HIGH,NORMAL
28.82,68.53,1.33,17.39,NORMAL,LOW,MEDIUM,NORMAL
30.54,71.87,1.6,41.74,LOW,MEDIUM,HIGH,NORMAL
25.88,72.37,1.6,62.09,NORMAL,MEDIUM,HIGH,LOW
37.65,67.83,1.56,82.72,MEDIUM,LOW,HIGH,MEDIUM
35.79,61.97,1.02,66.73,MEDIUM,NORMAL,NORMAL,LOW
24.84,60.79,1.18,48.48,NORMAL,NORMAL,LOW,NORMAL
32.47,66.65,1.36,21.22,LOW,NORMAL,MEDIUM,NORMAL
33.21,68.73,1.48,31.62,LOW,LOW,MEDIUM,NORMAL
36.95,62.68,1.38,81.57,MEDIUM,NORMAL,MEDIUM,MEDIUM
29.87,69.26,1.58,59.55,NORMAL,LOW,HIGH,LOW
24.37,66.66,1.45,89.28,NORMAL,NORMAL,MEDIUM,HIGH
34.08,73.45,1.62,29.97,MEDIUM,HIGH,HIGH,NORMAL
38.44,65.49,1.5,94.02,HIGH,NORMAL,MEDIUM,HIGH
31.15,72.92,1.47,56.63,LOW,MEDIUM,MEDIUM,LOW
33.52,69.44,1.45,21.68,LOW,LOW,MEDIUM,NORMAL
28.71,73.4,1.01,26.29,NORMAL,HIGH,NORMAL,NORMAL
38.93,65.33,1.13,13.27,HIGH,NORMAL,LOW,NORMAL
38.71,65.29,1.58,96.19,HIGH,NORMAL,HIGH,HIGH
36.71,71.77,0.92,69.1,MEDIUM,MEDIUM,NORMAL,LOW
24.07,72.48,1.32,57.84,NORMAL,MEDIUM,MEDIUM,LOW
30.34,70.36,1.46,87.27,LOW,MEDIUM,MEDIUM,HIGH
36.13,64.51,0.93,85.97,MEDIUM,NORMAL,NORMAL,HIGH
37.2,63.56,0.92,8.68,MEDIUM,NORMAL,NORMAL,NORMAL
28.12,69.2,0.9,74.53,NORMAL,LOW,NORMAL,MEDIUM
29.18,61.79,1.2,90.44,NORMAL,NORMAL,LOW,HIGH
29.98,62.97,1.07,29.85,NORMAL,NORMAL,NORMAL,NORMAL
28.72,69.41,0.97,42.84,NORMAL,LOW,NORMAL,NORMAL
39.09,67.2,0.91,85.01,HIGH,LOW,NORMAL,HIGH
35.68,74.13,1.06,73.35,MEDIUM,HIGH,NORMAL,MEDIUM
39.95,62.08,1.1,55.24,HIGH,NORMAL,NORMAL,LOW
35.63,63.95,1,47.71,MEDIUM,NORMAL,NORMAL,NORMAL
27.23,60.98,1.13,38.87,NORMAL,NORMAL,LOW,NORMAL
37.22,70.24,1.19,18.59,MEDIUM,MEDIUM,LOW,NORMAL
37.47,70.43,1.48,87.9,MEDIUM,MEDIUM,MEDIUM,HIGH
35.27,61.94,0.95,47.54,MEDIUM,NORMAL,NORMAL,NORMAL
29.77,68.9,1.59,10.89,NORMAL,LOW,HIGH,NORMAL
27,68.27,1.4,89.54,NORMAL,LOW,MEDIUM,HIGH
37.01,71.47,0.91,64.91,MEDIUM,MEDIUM,NORMAL,LOW
36.28,71.31,1.22,95.65,MEDIUM,MEDIUM,LOW,HIGH
39.07,64.74,1.66,81.58,HIGH,NORMAL,HIGH,MEDIUM
35.18,71.57,1.24,98.58,MEDIUM,MEDIUM,LOW,HIGH
37.37,67.93,1.64,62.95,MEDIUM,LOW,HIGH,LOW
39.93,66.22,1.12,86.6,HIGH,NORMAL,LOW,HIGH
38.85,65.83,1.16,96.78,HIGH,NORMAL,LOW,HIGH
35.88,69.64,1.29,61.24,MEDIUM,LOW,LOW,LOW
27.09,69.52,1.53,21.47,NORMAL,LOW,HIGH,NORMAL
31.69,64.69,1.37,70.17,LOW,NORMAL,MEDIUM,MEDIUM
28.76,71.79,1.48,26.29,NORMAL,MEDIUM,MEDIUM,NORMAL
25.85,62.13,1.38,46.83,NORMAL,NORMAL,MEDIUM,NORMAL
34.03,69.64,1.07,74.78,MEDIUM,LOW,NORMAL,MEDIUM
29.27,72.35,1.64,73.64,NORMAL,MEDIUM,HIGH,MEDIUM
36.8,65.92,0.97,96.05,MEDIUM,NORMAL,NORMAL,HIGH
26.14,72.98,1.19,72.05,NORMAL,MEDIUM,LOW,MEDIUM
25.27,67.2,1.08,74.31,NORMAL,LOW,NORMAL,MEDIUM
31.09,73.94,1.65,13.5,LOW,HIGH,HIGH,NORMAL
26.69,72.26,1.6,95.58,NORMAL,MEDIUM,HIGH,HIGH
37.98,72.9,1.3,7.17,MEDIUM,MEDIUM,LOW,NORMAL
24.5,66.58,1.58,71.21,NORMAL,NORMAL,HIGH,MEDIUM
31.28,67.01,1.23,14.97,LOW,LOW,LOW,NORMAL
27.75,64.51,1.23,25.25,NORMAL,NORMAL,LOW,NORMAL
39.55,70.03,1.4,79.79,HIGH,MEDIUM,MEDIUM,MEDIUM
35.08,66.4,1.36,29.95,MEDIUM,NORMAL,MEDIUM,NORMAL
28.82,65.06,1.04,81.18,NORMAL,NORMAL,NORMAL,MEDIUM
29.72,65.84,1.58,74.99,NORMAL,NORMAL,HIGH,MEDIUM
38.39,61.59,1.48,96.41,HIGH,NORMAL,MEDIUM,HIGH
29.84,67.94,1.52,45.93,NORMAL,LOW,HIGH,NORMAL
28.94,74.31,1.18,34.63,NORMAL,HIGH,LOW,NORMAL
36.44,70.84,1.29,65.67,MEDIUM,MEDIUM,LOW,LOW
28.82,63.35,1.26,15.72,NORMAL,NORMAL,LOW,NORMAL
27.74,60.97,1.66,59.58,NORMAL,NORMAL,HIGH,LOW
34.39,63.15,1.17,12.37,MEDIUM,NORMAL,LOW,NORMAL
27.39,63.33,1.23,11.62,NORMAL,NORMAL,LOW,NORMAL
28.23,67.87,1.2,34.29,NORMAL,LOW,LOW,NORMAL
24.89,65.54,1.24,21.25,NORMAL,NORMAL,LOW,NORMAL
35.17,72.59,1.04,69.52,MEDIUM,MEDIUM,NORMAL,LOW
32.49,68.83,1.54,17.79,LOW,LOW,HIGH,NORMAL
36.37,64.81,1.36,23.23,MEDIUM,NORMAL,MEDIUM,NORMAL
32.57,62.12,1.17,69.66,LOW,NORMAL,LOW,LOW
38.77,66.03,1.19,8.35,HIGH,NORMAL,LOW,NORMAL
28.17,71.46,1.02,15.83,NORMAL,MEDIUM,NORMAL,NORMAL
30.81,62.91,1.4,76.81,LOW,NORMAL,MEDIUM,MEDIUM
27.19,71.78,1.47,24.32,NORMAL,MEDIUM,MEDIUM,NORMAL
32.88,62.02,0.92,48.15,LOW,NORMAL,NORMAL,NORMAL
36.25,69.81,1.55,38.45,MEDIUM,LOW,HIGH,NORMAL
25.07,68.43,1.54,36.29,NORMAL,LOW,HIGH,NORMAL
27.17,70.37,1.1,8.12,NORMAL,MEDIUM,NORMAL,NORMAL
33.6,69.67,1.21,88.9,LOW,LOW,LOW,HIGH
35.04,72.47,1.25,44.05,MEDIUM,MEDIUM,LOW,NORMAL
29.28,73.19,1.08,28.36,NORMAL,HIGH,NORMAL,NORMAL
33.65,67.11,1.57,35.49,LOW,LOW,HIGH,NORMAL
35.23,62.84,1.11,75.67,MEDIUM,NORMAL,LOW,MEDIUM
27.09,60.41,1.51,91.04,NORMAL,NORMAL,HIGH,HIGH
24.71,71.01,1.02,16.8,NORMAL,MEDIUM,NORMAL,NORMAL
34.15,67.69,1.7,56.66,MEDIUM,LOW,HIGH,LOW
27.26,74.36,1.1,22.98,NORMAL,HIGH,NORMAL,NORMAL
34.84,63.51,1.55,27.92,MEDIUM,NORMAL,HIGH,NORMAL
37.53,65.81,1.04,34.55,MEDIUM,NORMAL,NORMAL,NORMAL
25.57,61.65,1.68,94.12,NORMAL,NORMAL,HIGH,HIGH
32.46,62.36,1.06,64.49,LOW,NORMAL,NORMAL,LOW
32.28,62.14,1.28,85.3,LOW,NORMAL,LOW,HIGH
35.27,69.83,1.48,24.87,MEDIUM,LOW,MEDIUM,NORMAL
